id,url,nickname,dob,nationality,address,association,class,height,weight,name
252,/fighter/Sanae-Kikuta-252,,1971-09-10,Japan,Tokyo,Grabaka,Light Heavyweight,175.26,90.72,Sanae Kikuta
251,/fighter/Satoshi-Honma-251,,1968-05-19,Japan,Niigata,,Light Heavyweight,182.88,92.53,Satoshi Honma
250,/fighter/Ikuhisa-Minowa-250,Minowaman,1976-01-12,Japan,"Nagoya, Aichi",Kuma Gym,Middleweight,175.26,83.91,Ikuhisa Minowa
238,/fighter/Joe-Slick-238,,1977-10-17,USA,"Iowa City, Iowa",,Light Heavyweight,182.88,90.26,Joe Slick
249,/fighter/Koji-Oishi-249,,1977-05-31,Japan,Tokyo,PANCRASEism,Featherweight,172.72,65.77,Koji Oishi
260,/fighter/Tyrone-Roberts-260,Native Warrior,1972-07-14,United States,"Tama, Iowa",,Heavyweight,175.26,96.62,Tyrone Roberts
259,/fighter/John-Alessio-259,The Natural,1979-07-05,Canada,"Vancouver, British Columbia",Xtreme Couture,Lightweight,177.8,70.31,John Alessio
258,/fighter/Alex-Andrade-258,El Toro,1974-05-14,United States,"Laredo, Texas",Lion's Den,Light Heavyweight,180.34,90.72,Alex Andrade
257,/fighter/Marcelo-Aguiar-257,,N/A,Brazil,,,Welterweight,172.72,76.2,Marcelo Aguiar
256,/fighter/Joao-Roque-256,,1971-07-22,Angola,"Luanda, Luanda",Nova Uniao,Featherweight,167.64,65.77,Joao Roque
255,/fighter/Nate-Schroeder-255,,N/A,United States,"Rock Island, Illinois",,Heavyweight,185.42,104.33,Nate Schroeder
254,/fighter/Adrian-Serrano-254,,1963-12-23,United States,"Milwaukee, Wisconsin",Adrian Serrano Combat Sports Gym,Middleweight,172.72,79.38,Adrian Serrano
265,/fighter/Bobby-Hoffman-265,The Truth,1966-10-28,United States,"Bettendorf, Iowa",Universal Grappling Academy,Heavyweight,187.96,111.13,Bobby Hoffman
263,/fighter/Yuki-Kondo-263,Sora,1975-07-17,Japan,"Nagaoka, Niigata",Pancraseism Yokohama,Welterweight,180.34,77.11,Yuki Kondo
264,/fighter/Alexandre-Dantas-264,Cafe,1979-01-03,Brazil,Rio de Janeiro,Black Team,Middleweight,187.96,79.83,Alexandre Dantas
262,/fighter/Jeff-Monson-262,The Snowman,1971-01-18,United States,"Miami, Florida",American Top Team,Heavyweight,175.26,107.95,Jeff Monson
261,/fighter/CJ-Fernandes-261,,1977-11-13,USA,"Granite City, Illinois",HIT Squad,Welterweight,182.88,77.11,CJ Fernandes
274,/fighter/Renato-Sobral-274,Babalu,1975-07-09,Brazil,Rio de Janeiro,Babalu's Iron GymKings MMA,Light Heavyweight,182.88,92.99,Renato Sobral
272,/fighter/Josh-Barnett-272,The Warmaster,1977-11-10,United States,"Seattle, Washington",CSW,Heavyweight,190.5,112.49,Josh Barnett
273,/fighter/Gan-McGee-273,The Giant,1976-11-20,United States,"San Luis Obispo, California",S.K.S. Fight Team,Heavyweight,208.28,117.93,Gan McGee
270,/fighter/Andrei-Arlovski-270,The Pit Bull,1979-02-04,Belarus,Minsk,Jackson-Wink MMA,Heavyweight,193.04,109.32,Andrei Arlovski
271,/fighter/Aaron-Brink-271,,1974-11-12,United States,"San Diego, California",,Light Heavyweight,190.5,92.08,Aaron Brink
268,/fighter/Mark-Hughes-268,,1973-10-13,USA,"Hillsborough, Illinois",Miletich Martial Arts,Middleweight,172.72,83.91,Mark Hughes
269,/fighter/Alex-Stiebling-269,The Brazilian Killa,1976-12-26,United States,"Indianapolis, Indiana",Integrated Fighting Academy,Light Heavyweight,187.96,88.45,Alex Stiebling
266,/fighter/Ben-Earwood-266,,N/A,,,Miletich Martial Arts,Welterweight,,76.66,Ben Earwood
267,/fighter/Chris-Lytle-267,Lights Out,1974-08-18,United States,"Indianapolis, Indiana",Integrated Fighting Academy,Welterweight,180.34,77.11,Chris Lytle
236,/fighter/Kenichi-Yamamoto-236,,1976-07-11,Japan,,Power of Dream,Middleweight,180.34,83.91,Kenichi Yamamoto
276,/fighter/Matt-Lindland-276,The Law,1970-05-17,United States,"Eagle Creek, Oregon",Team Quest,Middleweight,182.88,83.91,Matt Lindland
275,/fighter/Dennis-Hallman-275,Superman,1975-12-02,United States,"Yelm, Washington",Victory Athletics,Middleweight,175.26,82.1,Dennis Hallman
283,/fighter/Caol-Uno-283,,1975-05-08,Japan,"Yokosuka, Kanagawa",Uno Dojo,Featherweight,170.18,65.77,Caol Uno
282,/fighter/Phil-Johns-282,Little Giant,1969-12-31,United States,"Canton, Illinois",Silverbacks Vale Tudo,Welterweight,157.48,72.57,Phil Johns
281,/fighter/Elvis-Sinosic-281,The King of Rock n Rumble,1971-02-13,Australia,Sydney,Sinosic Perosh Martial Arts,Light Heavyweight,190.5,90.26,Elvis Sinosic
280,/fighter/Mark-Robinson-280,White Rhino,1969-12-31,USA,"Atlanta, Georgia",Cal Cooper,Super Heavyweight,182.88,136.08,Mark Robinson
278,/fighter/Phil-Baroni-278,New York Bad Ass,1976-04-16,United States,"Long Island, New York",American Kickboxing Academy,Welterweight,175.26,77.11,Phil Baroni
279,/fighter/Curtis-Stout-279,,1973-11-07,USA,"Kansas City, Kansas",,Middleweight,185.42,83.91,Curtis Stout
277,/fighter/Sean-Sherk-277,The Muscle Shark,1973-08-05,United States,"Minneapolis, Minnesota",Minnesota Martial Arts Academy,Lightweight,167.64,70.31,Sean Sherk
1305,/fighter/Matt-Serra-1305,The Terror,1974-06-02,United States,"Long Island, New York",Serra-Longo Fight Team,Welterweight,167.64,77.11,Matt Serra
467,/fighter/Semmy-Schilt-467,Hightower,1973-10-27,Holland,"Zuidlaren, Drenthe",Golden Glory,Heavyweight,210.82,116.12,Semmy Schilt
11,/fighter/Ricardo-Almeida-11,Big Dog,1976-11-29,United States,"Bordentown, New Jersey",Renzo Gracie Jiu-Jitsu,Welterweight,180.34,77.11,Ricardo Almeida
1307,/fighter/BJ-Penn-1307,The Prodigy,1978-12-13,United States,"Hilo, Hawaii",BJ Penn's MMA,Featherweight,175.26,65.77,B.J. Penn
1306,/fighter/Joey-Gilbert-1306,,1970-04-14,United States,"Chicago, Illinois",Gilbert Grappling,Lightweight,165.1,69.85,Joey Gilbert
487,/fighter/Tony-DeSouza-487,The Peruvian Savage,1974-07-26,Peru,Cuzco,Millennia MMA,Welterweight,182.88,76.66,Tony DeSouza
1303,/fighter/Steve-Berger-1303,The Red Nose Pitbull,1973-05-20,United States,"St. Louis, Missouri",Berger MMA,Welterweight,177.8,77.11,Steve Berger
1301,/fighter/Din-Thomas-1301,Dinyero,1976-09-28,United States,"Orlando, Florida",American Top Team,Featherweight,175.26,64.86,Din Thomas
435,/fighter/Vladimir-Matyushenko-435,The Janitor,1971-01-04,Belarus,Retchisa,VMAT,Light Heavyweight,185.42,92.99,Vladimir Matyushenko
8,/fighter/Ricco-Rodriguez-8,Suave,1977-08-19,United States,"Staten Island, New York",American Fight Club,Heavyweight,193.04,102.06,Ricco Rodriguez
1332,/fighter/Paul-Rodriguez-1332,,1975-05-18,United States,"Orlando, Florida",American Top Team Orlando,Lightweight,172.72,70.31,Paul Rodriguez
344,/fighter/Yves-Edwards-344,Thugjitsu Master,1976-09-30,United States,"Woodlands, Texas",American Top Team,Lightweight,177.8,70.31,Yves Edwards
553,/fighter/Gil-Castillo-553,,1965-10-21,United States,"Concord, California",Cesar Gracie Fight Team,Welterweight,175.26,77.11,Gil Castillo
438,/fighter/Jutaro-Nakao-438,,1970-11-30,Japan,Osaka,Jutaro Nakao MMA School,Lightweight,175.26,70.31,Jutaro Nakao
853,/fighter/Homer-Moore-853,Rock,1971-11-12,United States,"Phoenix, Arizona",,Light Heavyweight,177.8,92.99,Homer Moore
2329,/fighter/Frank-Mir-2329,,1979-05-24,United States,"Las Vegas, Nevada",Las Vegas Combat Club,Heavyweight,190.5,118.84,Frank Mir
1995,/fighter/Amar-Suloev-1995,,1976-07-01,Armenia,Kalinin City,Red Devil Sport Club,Middleweight,175.26,83.91,Amar Suloev
1870,/fighter/Andrei-Semenov-1870,White Shark,1977-06-17,Russia,St. Petersburg,,Middleweight,182.88,83.91,Andrei Semenov
2093,/fighter/Keith-Rockel-2093,,1965-08-28,United States,"Amherst, Massachusettes",Team Elite,Middleweight,182.88,83.91,Keith Rockel
432,/fighter/Hayato-Sakurai-432,Mach,1975-08-24,Japan,Ibaraki,Mach Dojo,Welterweight,170.18,76.2,Hayato Sakurai
354,/fighter/Kelly-Dullanty-354,Psycho,1977-07-04,USA,"San Jose, California",,Lightweight,172.72,70.31,Kelly Dullanty
4441,/fighter/Paul-Creighton-4441,,1970-04-07,USA,"Manhattan, New York",,Lightweight,167.64,70.31,Paul Creighton
1351,/fighter/Ivan-Salaverry-1351,,1971-01-11,United States,"Seattle, Washington",Ivan Salaverry MMA,Middleweight,182.88,83.91,Ivan Salaverry
2294,/fighter/Benji-Radach-2294,The Razor,1979-04-05,United States,"Castlerock, Washington",Reign MMA,Middleweight,177.8,83.91,Benji Radach
2245,/fighter/Robbie-Lawler-2245,Ruthless,1982-03-20,United States,"Granite City, Illinois",Combat Club,Welterweight,180.34,77.11,Robbie Lawler
1567,/fighter/Aaron-Riley-1567,,1980-12-09,United States,"Tell City, Indiana",Jackson-Wink MMA,Lightweight,175.26,70.31,Aaron Riley
3225,/fighter/Nick-Serra-3225,The Mad Monkey,N/A,USA,New York,Serra-Longo Fight Team,N/A,,,Nick Serra
3195,/fighter/Pete-Spratt-3195,The Secret Weapon,1971-01-09,United States,"San Antonio, Texas",Team SprattRPBJJ,Welterweight,175.26,77.11,Pete Spratt
3919,/fighter/Zach-Light-3919,The Lisbon Outlaw,1974-02-06,United States,"Huntington Beach, California",Wolfslair,Welterweight,172.72,77.11,Zach Light
1562,/fighter/Rodrigo-Ruas-1562,,N/A,Brazil,,Ruas Vale Tudo,Middleweight,,83.91,Rodrigo Ruas
2490,/fighter/Joao-Marcos-Pierini-2490,,1971-12-11,Mexico,"Playa del Carmen, Quintana Roo",Team JM,Welterweight,185.42,77.11,Joao Marcos Pierini
3599,/fighter/Mark-Weir-3599,The Wizard,1967-09-19,England,"Gloucester, Gloucestershire",Range,Middleweight,187.96,83.91,Mark Weir
1227,/fighter/Genki-Sudo-1227,Neo-Samurai,1978-03-08,Japan,Tokyo,Beverly Hills Jiu-Jitsu Club,Lightweight,175.26,70.31,Genki Sudo
3071,/fighter/Leigh-Remedios-3071,Bulldog,1976-01-13,England,Hudderfield,Team Quannum,Featherweight,170.18,65.77,Leigh Remedios
482,/fighter/Phillip-Miller-482,,N/A,United States,"Hesperia, California",Williams Combat Grappling,Middleweight,180.34,82.55,Phillip Miller
1767,/fighter/James-Zikic-1767,The Messenger,1977-03-31,England,"Watford, Hertfordshire",London Shootfighters,Middleweight,187.96,83.91,James Zikic
1449,/fighter/Chris-Haseman-1449,The Hammer,1969-06-02,Australia,,Rings Australia,Light Heavyweight,180.34,89.81,Chris Haseman
1061,/fighter/Tim-Sylvia-1061,The Maine-iac,1974-03-05,United States,"Bettendorf, Iowa",Team ExtremeChampions Gym,Heavyweight,203.2,120.2,Tim Sylvia
2829,/fighter/Wesley-Correira-2829,Cabbage,1978-11-11,United States,"Hilo, Hawaii",Jackson-Wink MMA,Heavyweight,190.5,114.76,Wesley Correira
3660,/fighter/Travis-Wiuff-3660,Diesel,1978-03-15,United States,"Rochester, Minnesota",Elite Performance,Heavyweight,190.5,117.48,Travis Wiuff
1046,/fighter/Rich-Clementi-1046,No Love,1976-03-31,United States,"Slidell, Lousiana",Team Voodoo,Lightweight,175.26,70.31,Rich Clementi
615,/fighter/Dave-Strasser-615,,1969-07-13,United States,"Kenosha, Wisconsin",Freestyle Academy,Welterweight,177.8,75.75,Dave Strasser
85,/fighter/Romie-Aram-85,,N/A,United States,"Ontario, California",Millennia MMA,Welterweight,177.8,77.11,Romie Aram
1964,/fighter/Sean-Alvarez-1964,,1971-07-14,USA,New York,Renzo Gracie Jiu-Jitsu,Heavyweight,182.88,106.59,Sean Alvarez
392,/fighter/Rich-Franklin-392,Ace,1974-10-05,United States,"Cincinnati, Ohio",Team Extreme,Middleweight,185.42,83.91,Rich Franklin
101,/fighter/Duane-Ludwig-101,Bang,1978-08-04,United States,"Denver, Colorado",Grudge Training Center,Welterweight,177.8,77.11,Duane Ludwig
3068,/fighter/Hermes-Franca-3068,,1974-08-27,Brazil,"Fortaleza, Ceara",Team Hermes Franca,Lightweight,167.64,70.31,Hermes Franca
1542,/fighter/Rich-Crunkilton-1542,Cleat,1979-11-25,United States,"Fort Lauderdale, Florida",American Kickboxing Academy,Lightweight,170.18,70.31,Rich Crunkilton
903,/fighter/David-Loiseau-903,The Crow,1979-12-17,Canada,"Montreal, Quebec",Tristar Gym,Light Heavyweight,182.88,87.09,David Loiseau
3265,/fighter/Eddie-Ruiz-3265,,N/A,USA,,,Lightweight,170.18,70.31,Eddie Ruiz
339,/fighter/Marvin-Eastman-339,The Beastman,1971-06-08,United States,"Las Vegas, Nevada",J-Sect MMA,N/A,175.26,93.89,Marvin Eastman
296,/fighter/Vernon-White-296,Tiger,1971-12-03,United States,"Palo Alto, California",Lion's Den,Light Heavyweight,182.88,92.99,Vernon White
2713,/fighter/Wes-Sims-2713,A Whole Show,1979-10-12,United States,"Lancaster, Ohio",Hammer House,Heavyweight,205.74,117.03,Wes Sims
370,/fighter/Falaniko-Vitale-370,Niko,1974-07-14,United States,"Honolulu, Hawaii",808 Top Team,Middleweight,177.8,83.91,Falaniko Vitale
2712,/fighter/Jorge-Rivera-2712,El Conquistador,1972-02-28,United States,"Milford, Massachusetts",Rivera Athletic Center,Middleweight,185.42,83.91,Jorge Rivera
720,/fighter/Edwin-Dewees-720,Babyface,1982-08-07,United States,"Scottsdale, Arizona",Lions Den Scottsdale,Light Heavyweight,185.42,92.99,Edwin Dewees
5153,/fighter/Karo-Parisyan-5153,The Heat,1982-08-28,United States,"North Hollywood, California",,Welterweight,177.8,76.66,Karo Parisyan
2394,/fighter/Josh-Thomson-2394,The Punk,1978-09-21,United States,"San Jose, California",American Kickboxing Academy,Lightweight,177.8,69.4,Josh Thomson
2327,/fighter/Gerald-Strebendt-2327,The Finishing Machine,1979-03-01,United States,"Los Angeles, California",10th Planet Jiu-Jitsu,Lightweight,175.26,70.31,Gerald Strebendt
2831,/fighter/Nick-Diaz-2831,,1983-08-02,United States,"Stockton, California",Cesar Gracie Fight Team,Welterweight,185.42,77.11,Nick Diaz
2651,/fighter/Jeremy-Jackson-2651,The Scorpion,1982-09-19,United States,"Port Hueneme, California",Team Freedom,Welterweight,177.8,77.11,Jeremy Jackson
311,/fighter/Frank-Trigg-311,Twinkle Toes,1972-05-07,United States,"Rochester, New York",Xtreme Couture,Middleweight,172.72,82.1,Frank Trigg
4102,/fighter/Chris-Liguori-4102,The Story,N/A,United States,"Toms River, New Jersey",Ricardo Almeida Jiu-Jitsu,Lightweight,177.8,70.31,Chris Liguori
2295,/fighter/Nick-Agallar-2295,,1979-01-13,United States,"Racine, Wisconsin",Agallar Combative Systems,Lightweight,,70.31,Nick Agallar
4095,/fighter/Renato-Verissimo-4095,Charuto,N/A,United States,"Hilo, Hawaii",BJ Penn's MMA,Welterweight,185.42,77.11,Renato Verissimo
1659,/fighter/Lee-Murray-1659,Lightning,1977-11-12,England,London,London Shootfighters,Middleweight,182.88,83.91,Lee Murray
3500,/fighter/Georges-St-Pierre-3500,Rush,1981-05-19,Canada,"St. Isidore, Quebec",Tristar Gym,Welterweight,177.8,77.11,Georges St. Pierre
770,/fighter/Jeff-Curran-770,Big Frog,1977-09-02,United States,"Crystal Lake, Illinois",Team Curran,Bantamweight,167.64,61.23,Jeff Curran
3619,/fighter/Mike-Kyle-3619,MAK,1980-03-31,United States,"San Jose, California",American Kickboxing Academy,Light Heavyweight,190.5,92.99,Mike Kyle
2688,/fighter/Jonathan-Wiezorek-2688,Lock and Load,N/A,United States,"Valdosta, Georgia",Valdosta Martial Arts Academy,Heavyweight,190.5,113.4,Jonathan Wiezorek
2304,/fighter/Wade-Shipp-2304,Nightmare,N/A,United States,"San Diego, California",Alliance MMA,Heavyweight,190.5,108.86,Wade Shipp
3069,/fighter/Mike-Thomas-Brown-3069,,1975-09-08,United States,"Portland, Maine",American Top Team,Featherweight,167.64,65.77,Mike Thomas Brown
993,/fighter/Ivan-Menjivar-993,Pride of El Salvador,1982-05-30,El Salvador,La Paz,Tristar Gym,Bantamweight,167.64,61.23,Ivan Menjivar
4789,/fighter/Trevor-Prangley-4789,,1972-08-24,South Africa,"Cape Town, Western Cape",American Kickboxing Academy,Light Heavyweight,182.88,92.99,Trevor Prangley
9267,/fighter/Jay-Hieron-9267,The Thoroughbred,1976-07-29,United States,"Long Island, New York",Xtreme Couture,Welterweight,180.34,77.11,Jay Hieron
2765,/fighter/Joe-Riggs-2765,Diesel,1982-09-23,United States,"Phoenix, Arizona",,Welterweight,182.88,77.11,Joe Riggs
390,/fighter/Joe-Doerksen-390,El Dirte,1977-09-10,Canada,"Winnipeg, Manitoba",Canadian Fighting Centre,Middleweight,182.88,84.37,Joe Doerksen
536,/fighter/David-Terrell-536,The Soul Assassin,1978-01-09,USA,California,Cesar Gracie Jiu-Jitsu,Middleweight,182.88,83.91,David Terrell
5936,/fighter/Justin-Eilers-5936,,1978-06-28,United States,"Nampa, Idaho",Miletich Martial Arts,Heavyweight,185.42,106.59,Justin Eilers
524,/fighter/Ronald-Jhun-524,Machine Gun,N/A,United States,"Honolulu, Hawaii",808 Top Team,Welterweight,180.34,77.11,Ronald Jhun
6612,/fighter/Patrick-Cote-6612,The Predator,1980-02-29,Canada,"Quebec City, Quebec",BTT Canada,Welterweight,180.34,77.11,Patrick Cote
4586,/fighter/Travis-Lutter-4586,The Serial Killer,1973-05-12,United States,"Dallas, Texas",Lion's Den Dallas,Middleweight,187.96,83.91,Travis Lutter
347,/fighter/Paul-Buentello-347,The Headhunter,1974-01-16,United States,"Amarillo, Texas",Grudge Training Center,Light Heavyweight,190.5,92.99,Paul Buentello
7780,/fighter/James-Irvin-7780,The Sandman,1978-09-12,United States,"Citrus Heights, California",Reign MMA,Middleweight,187.96,83.91,James Irvin
4555,/fighter/Gideon-Ray-4555,,1973-05-27,United States,"Roselle, Illinois",MMA Masters Chicago,Welterweight,177.8,77.11,Gideon Ray
725,/fighter/Drew-Fickett-725,Night Rider,1979-12-24,United States,"Tucson, Arizona",Team Scrub,Lightweight,177.8,68.49,Drew Fickett
7795,/fighter/Pete-Sell-7795,Drago,1982-08-25,United States,"Bay Shore, New York",Serra-Longo Fight Team,Middleweight,180.34,81.19,Pete Sell
3526,/fighter/Forrest-Griffin-3526,,1979-07-01,United States,"Athens, Georgia",Xtreme CoutureThrowdown,Light Heavyweight,190.5,92.99,Forrest Griffin
3014,/fighter/Stephan-Bonnar-3014,The American Psycho,1977-04-04,United States,"Hammond, Indiana",One Kick's Gym,Light Heavyweight,190.5,92.99,Stephan Bonnar
4824,/fighter/Diego-Sanchez-4824,The Nightmare,1981-12-31,United States,"Albuquerque, New Mexico",Jackson-Wink MMA,Lightweight,177.8,70.31,Diego Sanchez
8021,/fighter/Kenny-Florian-8021,KenFlo,1976-05-26,United States,"Westwood, Massachusetts",Florian Martial Arts Center,Featherweight,177.8,65.77,Kenny Florian
6445,/fighter/Sam-Hoger-6445,Alaskan Assassin,1980-06-28,United States,"Eagle River, Alaska",Miletich Martial Arts,Light Heavyweight,187.96,92.99,Sam Hoger
551,/fighter/Bobby-Southworth-551,,1969-12-16,United States,"Santa Cruz, California",American Kickboxing Academy,Heavyweight,185.42,103.42,Bobby Southworth
6258,/fighter/Chris-Leben-6258,The Crippler,1980-07-21,United States,"Portland, Oregon",Alliance MMA,Middleweight,180.34,83.91,Chris Leben
12690,/fighter/Jason-Thacker-12690,Strange Brew,1975-08-18,Canada,"Whonnock, British Columbia",,Middleweight,182.88,83.91,Jason Thacker
9418,/fighter/Josh-Koscheck-9418,Kos,1977-11-30,United States,"Buffalo, New York",Dethrone Base Camp,Welterweight,177.8,77.11,Josh Koscheck
2656,/fighter/Chris-Sanford-2656,,N/A,United States,"San Francisco, California",Cesar Gracie Jiu-Jitsu,Middleweight,180.34,83.91,Chris Sanford
2383,/fighter/Nate-Quarry-2383,Rock,1972-03-18,United States,"Gresham, Oregon",Team Quest,Middleweight,182.88,83.91,Nate Quarry
4208,/fighter/Lodune-Sincaid-4208,The Vanilla Gorilla,1973-05-07,United States,"North Hollywood, California",,Middleweight,175.26,83.91,Lodune Sincaid
5199,/fighter/Mike-Swick-5199,Quick,1979-06-19,United States,"San Jose, California",AKA Thailand,Welterweight,185.42,77.11,Mike Swick
4000,/fighter/Alex-Schoenauer-4000,,1976-05-05,United States,"Las Vegas, Nevada",Xtreme Couture,Middleweight,190.5,83.91,Alex Schoenauer
11941,/fighter/Alex-Karalexis-11941,T-Rex,1977-09-20,United States,"Boston, Massachusetts",Team Sityodtong,Welterweight,172.72,77.11,Alex Karalexis
2682,/fighter/Josh-Rafferty-2682,,1981-01-06,United States,"Cincinnati, Ohio",Meat Truck Inc.,Welterweight,182.88,76.66,Josh Rafferty
7798,/fighter/Jason-Miller-7798,Mayhem,1980-12-24,United States,"Mission Viejo, California",Team MayhemReign MMAKings MMA,Middleweight,182.88,83.91,Jason Miller
9,/fighter/John-Marsh-9,The Bull,1970-09-15,United States,"Torrance, California",Team Neutral Grounds,Heavyweight,182.88,100.7,John Marsh
4388,/fighter/Bill-Mahood-4388,The Butcher,1967-02-01,Canada,"Prince George, British Columbia",Revolution Fight Team,Light Heavyweight,190.5,92.99,Bill Mahood
4399,/fighter/Kevin-Jordan-4399,The Shaman,1970-12-31,United States,"Columbus, Georgia",USCAA,Heavyweight,190.5,111.13,Kevin Jordan
7987,/fighter/Charles-McCarthy-7987,Chainsaw,1980-08-06,United States,"Miami, Florida",American Top Team,Middleweight,177.8,83.91,Charles McCarthy
1712,/fighter/Nate-Marquardt-1712,The Great,1979-04-20,United States,"Aurora, Colorado",High Altitude Martial Arts,Middleweight,182.88,83.91,Nate Marquardt
9179,/fighter/Josh-Neer-9179,The Dentist,1983-03-24,United States,"Des Moines, Iowa",Cesar Gracie Fight Team,Welterweight,180.34,77.11,Josh Neer
886,/fighter/Brian-Gassaway-886,Mandingo,1972-08-07,United States,"Chicago, Illinois",,Welterweight,182.88,77.56,Brian Gassaway
7202,/fighter/Terry-Martin-7202,Dangerous,1980-10-10,United States,"Chicago, Illinois",Iron Academy,Middleweight,170.18,83.91,Terry Martin
4886,/fighter/Brandon-Vera-4886,The Truth,1977-10-10,United States,"San Diego, California",Alliance MMA,Light Heavyweight,187.96,92.99,Brandon Vera
7690,/fighter/Fabiano-Scherner-7690,Pega-Leve,1972-06-30,Brazil,"Florianopolis, Santa Catarina",Team Quest,Heavyweight,193.04,116.57,Fabiano Scherner
5118,/fighter/Spencer-Fisher-5118,The King,1976-05-09,United States,"Davenport, Iowa",,Lightweight,170.18,70.31,Spencer Fisher
